Origin Postcode,Destination Postcode,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
TA1 1LZ,TA18 7QG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0158326,-3.1028418,51.0158326,-3.1028418
TA1 1NA,TA6 4LJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0164549,-3.1037019,51.0164549,-3.1037019
TA1 1NB,TA1 2HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.994055,-73.0580909,6.994055,-73.0580909
TA1 1ND,TA2 8GW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0155406,-3.1024933,51.0155406,-3.1024933
TA1 1NE,TA1 9NP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01463675,-3.10155295,51.01463675,-3.10155295
TA1 1NF,TA7 8DG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0154284,-3.1036303,51.0154284,-3.1036303
TA1 1NG,TA10 0HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02344,-3.1096499,51.02344,-3.1096499
TA1 1NH,TA10 0DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01935061428571,-3.1055702285714286,51.01935061428571,-3.1055702285714286
TA1 1NJ,TA3 5YU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.170267,-80.1441422,-5.170267,-80.1441422
TA1 1NL,TA4 4PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01989389285714,-3.105239442857143,51.01989389285714,-3.105239442857143
TA1 1NN,TA21 0EJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0204453,-3.1063807,51.0204453,-3.1063807
TA1 1NP,TA4 2LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1NQ,TA13 5EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.019821666666665,-3.1059640666666666,51.019821666666665,-3.1059640666666666
TA1 1NR,TA6 7RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0199887,-3.1062876,51.0199887,-3.1062876
TA1 1NS,TA1 4HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02026814,-3.10444124,51.02026814,-3.10444124
TA1 1NT,TA1 3FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5525294,-80.0920419,-4.5525294,-80.0920419
TA1 1NU,TA2 7BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0204683,-3.10346375,51.0204683,-3.10346375
TA1 1NW,TA1 3DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0192727,-3.1130618,51.0192727,-3.1130618
TA1 1NX,TA20 3NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02058203333333,-3.1037793,51.02058203333333,-3.1037793
TA1 1NY,TA8 1EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02211685818182,-3.09520242,51.02211685818182,-3.09520242
TA1 1NZ,TA2 6SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02070704285714,-3.1043800142857143,51.02070704285714,-3.1043800142857143
TA1 1PA,TA18 7HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02100757142858,-3.103803042857143,51.02100757142858,-3.103803042857143
TA1 1PB,TA14 6RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0215384,-3.1036038923076923,51.0215384,-3.1036038923076923
TA1 1PD,TA19 0RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0216018,-3.103049011111111,51.0216018,-3.103049011111111
TA1 1PE,TA7 8NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PF,TA21 9AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PG,TA20 1FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02201069047619,-3.104476695238095,51.02201069047619,-3.104476695238095
TA1 1PH,TA24 8QJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.021878771428575,-3.1020907857142856,51.021878771428575,-3.1020907857142856
TA1 1PJ,TA18 7QZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PL,TA6 7AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PN,TA6 6TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02074,-3.10222,51.02074,-3.10222
TA1 1PP,TA9 3SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0204316,-3.1030944,51.0204316,-3.1030944
TA1 1PQ,TA10 9PW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.021450671428575,-3.1024268142857143,51.021450671428575,-3.1024268142857143
TA1 1PR,TA3 6BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4033238,69.4499057,41.4033238,69.4499057
TA1 1PS,TA7 0DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02222424814815,-3.096440362962963,51.02222424814815,-3.096440362962963
TA1 1PT,TA4 9TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PU,TA5 2DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.020941775,-3.0962743571428573,51.020941775,-3.0962743571428573
TA1 1PW,TA8 2QN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1PX,TA4 3RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02057163125,-3.09594391875,51.02057163125,-3.09594391875
TA1 1PY,TA19 0SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02023817916667,-3.095867933333333,51.02023817916667,-3.095867933333333
TA1 1PZ,TA2 6BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.020190514285716,-3.096289528571429,51.020190514285716,-3.096289528571429
TA1 1QA,TA3 7RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01983098,-3.09746948,51.01983098,-3.09746948
TA1 1QB,TA23 0BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01975689130435,-3.0954081434782608,51.01975689130435,-3.0954081434782608
TA1 1QD,TA2 7PZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01923139166667,-3.0954549166666667,51.01923139166667,-3.0954549166666667
TA1 1QE,TA6 9AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.019125914285716,-3.097360410714286,51.019125914285716,-3.097360410714286
TA1 1QF,TA20 1JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01822840416667,-3.096285645833333,51.01822840416667,-3.096285645833333
TA1 1QG,TA24 7SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01779140869565,-3.095826343478261,51.01779140869565,-3.095826343478261
TA1 1QH,TA24 9BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01790053783784,-3.0968947675675675,51.01790053783784,-3.0968947675675675
TA1 1QJ,TA9 4LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.017083,-3.095930725,51.017083,-3.095930725
TA1 1QL,TA20 2NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01922028695652,-3.098265386956522,51.01922028695652,-3.098265386956522
TA1 1QN,TA2 7NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.019052329411764,-3.098578047058824,51.019052329411764,-3.098578047058824
TA1 1QP,TA20 3SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.023442,-3.0999808142857144,51.023442,-3.0999808142857144
TA1 1QQ,TA9 3QJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01732043928571,-3.0952357892857143,51.01732043928571,-3.0952357892857143
TA1 1QR,TA1 5AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0187063,-3.0977117,51.0187063,-3.0977117
TA1 1QS,TA1 5DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02075526,-3.0923916399999998,51.02075526,-3.0923916399999998
TA1 1QT,TA4 4DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1QU,TA20 1HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0140122,119.2725391,26.0140122,119.2725391
TA1 1QW,TA3 6PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02269055,-3.10328515,51.02269055,-3.10328515
TA1 1QY,TA1 9FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0159943,-3.0993228,51.0159943,-3.0993228
TA1 1QZ,TA1 9ZH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RA,TA24 7LF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0154706,-3.0968785,51.0154706,-3.0968785
TA1 1RB,TA6 7LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RD,TA3 5YY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01565937241379,-3.098032874137931,51.01565937241379,-3.098032874137931
TA1 1RE,TA11 6SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0156578,-3.0972986,51.0156578,-3.0972986
TA1 1RF,TA6 5NP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RG,TA4 1HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RH,TA2 6RX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RJ,TA9 3NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RL,TA23 0FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RN,TA8 2AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0151865,-3.1018989,51.0151865,-3.1018989
TA1 1RP,TA4 3FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RQ,TA7 9PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RR,TA19 0RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RS,TA21 8PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RT,TA7 9NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01695276666667,-3.1005171333333332,51.01695276666667,-3.1005171333333332
TA1 1RU,TA2 6SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0178781,-3.0994938,51.0178781,-3.0994938
TA1 1RW,TA6 9SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1RX,TA1 9JS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.015530857142856,-3.096369671428571,51.015530857142856,-3.096369671428571
TA1 1RY,TA19 9FQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0159155,-3.0958777,51.0159155,-3.0958777
TA1 1RZ,TA1 1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01534725,-3.10176133,51.01534725,-3.10176133
TA1 1SA,TA12 6DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.015715675,-3.1012146125,51.015715675,-3.1012146125
TA1 1SB,TA9 4BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01525825,-3.10055695,51.01525825,-3.10055695
TA1 1SD,TA23 0LH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.8856613,-70.9868518,-17.8856613,-70.9868518
TA1 1SE,TA3 6NB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.014952828571424,-3.1009702714285714,51.014952828571424,-3.1009702714285714
TA1 1SF,TA20 3NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01685353,-3.10222188,51.01685353,-3.10222188
TA1 1SG,TA6 6DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01581429090909,-3.0992063272727273,51.01581429090909,-3.0992063272727273
TA1 1SH,TA3 6BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.017005075,-3.1003626100000004,51.017005075,-3.1003626100000004
TA1 1SJ,TA12 6NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01704995833333,-3.101058308333333,51.01704995833333,-3.101058308333333
TA1 1SL,TA21 9NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1SN,TA1 2ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01664367,-3.09900392,51.01664367,-3.09900392
TA1 1SP,TA3 6BZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.015899,-3.0970698,51.015899,-3.0970698
TA1 1SQ,TA19 9RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01643093333333,-3.101902866666667,51.01643093333333,-3.101902866666667
TA1 1SR,TA4 3HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01661425,-3.09673375,51.01661425,-3.09673375
TA1 1SS,TA3 6RY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01629736363636,-3.0961229363636362,51.01629736363636,-3.0961229363636362
TA1 1ST,TA6 3PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01597548888889,-3.0953174,51.01597548888889,-3.0953174
TA1 1SU,TA20 3RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01612775,-3.0950821708333334,51.01612775,-3.0950821708333334
TA1 1SW,TA24 6WB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01692398461539,-3.0988797384615383,51.01692398461539,-3.0988797384615383
TA1 1SX,TA1 3AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01677259375,-3.09516794375,51.01677259375,-3.09516794375
TA1 1SY,TA6 4AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01621547142857,-3.0945590285714286,51.01621547142857,-3.0945590285714286
TA1 1SZ,TA7 0LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01681841538461,-3.09423985,51.01681841538461,-3.09423985
TA1 1TA,TA2 6BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01643645625,-3.09416009375,51.01643645625,-3.09416009375
TA1 1TB,TA24 5AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01621472857143,-3.093284173809524,51.01621472857143,-3.093284173809524
TA1 1TD,TA19 0NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TE,TA10 0QZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.015488,-3.0947564,51.015488,-3.0947564
TA1 1TF,TA1 2HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.016491085714286,-3.0935641,51.016491085714286,-3.0935641
TA1 1TG,TA18 7SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0178302125,-3.1045409,51.0178302125,-3.1045409
TA1 1TH,TA11 7PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0156002,-3.09393335,51.0156002,-3.09393335
TA1 1TJ,TA2 6NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TL,TA6 3AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0203558,-3.107808,51.0203558,-3.107808
TA1 1TN,TA11 6DG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TP,TA24 7UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.018676536363635,-3.105708209090909,51.018676536363635,-3.105708209090909
TA1 1TQ,TA21 8RQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01831153,-3.10517758,51.01831153,-3.10517758
TA1 1TR,TA18 8EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TS,TA5 2JS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TT,TA20 2NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TU,TA24 5QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1761674,114.0682083,40.1761674,114.0682083
TA1 1TW,TA24 5DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0188131,-3.105987,51.0188131,-3.105987
TA1 1TX,TA8 1HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TY,TA1 4QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1TZ,TA1 9FU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.018391333333334,-3.10857285,51.018391333333334,-3.10857285
TA1 1UA,TA19 9BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1UB,TA6 6ER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01814940833333,-3.10428195,51.01814940833333,-3.10428195
TA1 1UD,TA10 0PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01885959444444,-3.1052274888888887,51.01885959444444,-3.1052274888888887
TA1 1UE,TA6 7PY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0193125,-3.10534085,51.0193125,-3.10534085
TA1 1UF,TA8 2TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1UG,TA8 2YQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.017312716666666,-3.103587716666667,51.017312716666666,-3.103587716666667
TA1 1UH,TA24 7QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1UJ,TA1 2AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1UL,TA6 6JB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0187544,-3.10723906,51.0187544,-3.10723906
TA1 1UN,TA5 2GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.017906656,-3.106095388,51.017906656,-3.106095388
TA1 1UP,TA4 4DW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0166471,-3.1073024,51.0166471,-3.1073024
TA1 1UQ,TA6 3PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01701223333333,-3.103988166666667,51.01701223333333,-3.103988166666667
TA1 1UR,TA1 3EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0181008,-3.1053713,51.0181008,-3.1053713
TA1 1US,TA7 8DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0172649,-3.1059806,51.0172649,-3.1059806
TA1 1UT,TA1 4NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01726172631579,-3.1063410368421054,51.01726172631579,-3.1063410368421054
TA1 1UU,TA1 3LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01734572173913,-3.1067380695652176,51.01734572173913,-3.1067380695652176
TA1 1UW,TA24 8JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01860332142857,-3.107057664285714,51.01860332142857,-3.107057664285714
TA1 1UX,TA16 5NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0183544,-3.1078406666666667,51.0183544,-3.1078406666666667
TA1 1UY,TA1 3QJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0175999375,-3.1086418541666667,51.0175999375,-3.1086418541666667
TA1 1UZ,TA7 0RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01768549655172,-3.108954179310345,51.01768549655172,-3.108954179310345
TA1 1WA,TA24 6HT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.885895,-108.640635,44.885895,-108.640635
TA1 1WD,TA1 3LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WE,TA22 9NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WF,TA14 6RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WG,TA1 5ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WH,TA9 4LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WJ,TA1 4XF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WL,TA1 2HJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WN,TA4 2BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WP,TA5 1TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WQ,TA24 8ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA1 1WR,TA5 1NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
